productID,storeID,quantile_level,mean_quantile_loss,hp_type
772,7,0.7,1.6482517482517482,100_new_2
772,7,0.9,1.0328671328671328,100_new_2
772,7,0.95,0.4716783216783218,100_new_2
772,7,0.99,0.09692307692307699,100_new_2
2345,8,0.5,0.03146853146853147,100_new_2
2345,8,0.7,0.04405594405594405,100_new_2
2345,8,0.9,0.05664335664335665,100_new_2
2345,8,0.95,0.046853146853146885,100_new_2
2345,8,0.99,0.00937062937062938,100_new_2
1647,9,0.5,0.17832167832167833,100_new_2
1647,9,0.7,0.2517482517482518,100_new_2
1647,9,0.9,0.13426573426573427,100_new_2
1647,9,0.95,0.10209790209790211,100_new_2
1647,9,0.99,0.030419580419580435,100_new_2
2677,7,0.5,0.16433566433566432,100_new_2
2677,7,0.7,0.23006993006993012,100_new_2
2677,7,0.9,0.13006993006993003,100_new_2
2677,7,0.95,0.09755244755244762,100_new_2
2677,7,0.99,0.03069930069930071,100_new_2
1590,7,0.5,0.34265734265734266,100_new_2
1590,7,0.7,0.3321678321678322,100_new_2
1590,7,0.9,0.20419580419580416,100_new_2
1590,7,0.95,0.12062937062937071,100_new_2
1590,7,0.99,0.04692307692307696,100_new_2
1458,1,0.5,1.8111888111888113,100_new_2
1458,1,0.7,1.7076923076923076,100_new_2
1458,1,0.9,0.83006993006993,100_new_2
1458,1,0.95,0.6849650349650351,100_new_2
1458,1,0.99,0.26034965034965035,100_new_2
2277,1,0.5,0.5769230769230769,100_new_2
2277,1,0.7,0.5027972027972027,100_new_2
2277,1,0.9,0.2888111888111888,100_new_2
2277,1,0.95,0.1653846153846155,100_new_2
2277,1,0.99,0.054685314685314734,100_new_2
925,7,0.5,0.17832167832167833,100_new_2
925,7,0.7,0.19300699300699303,100_new_2
925,7,0.9,0.12517482517482512,100_new_2
925,7,0.95,0.13286713286713298,100_new_2
925,7,0.99,0.04657342657342661,100_new_2
1084,1,0.5,0.06293706293706294,100_new_2
1084,1,0.7,0.1300699300699301,100_new_2
1084,1,0.9,0.10139860139860138,100_new_2
1084,1,0.95,0.057692307692307716,100_new_2
1084,1,0.99,0.01874125874125876,100_new_2
2448,1,0.5,0.5874125874125874,100_new_2
2448,1,0.7,0.5384615384615384,100_new_2
2448,1,0.9,0.3384615384615384,100_new_2
2448,1,0.95,0.2150349650349652,100_new_2
2448,1,0.99,0.06307692307692313,100_new_2
81,1,0.5,0.4090909090909091,100_new_2
81,1,0.7,0.39930069930069934,100_new_2
81,1,0.9,0.21048951048951045,100_new_2
81,1,0.95,0.13846153846153858,100_new_2
81,1,0.99,0.03559440559440562,100_new_2
1399,7,0.5,0.7552447552447552,100_new_2
1399,7,0.7,0.6972027972027972,100_new_2
1399,7,0.9,0.5559440559440559,100_new_2
1399,7,0.95,0.2545454545454547,100_new_2
1399,7,0.99,0.06923076923076929,100_new_2
1321,7,0.5,0.24825174825174826,100_new_2
1321,7,0.7,0.3160839160839161,100_new_2
1321,7,0.9,0.20419580419580421,100_new_2
1321,7,0.95,0.12412587412587417,100_new_2
1321,7,0.99,0.03902097902097905,100_new_2
2146,1,0.5,0.13636363636363635,100_new_2
2146,1,0.7,0.1909090909090909,100_new_2
2146,1,0.9,0.10769230769230768,100_new_2
2146,1,0.95,0.07132867132867135,100_new_2
2146,1,0.99,0.02426573426573428,100_new_2
1985,1,0.5,0.3321678321678322,100_new_2
1985,1,0.7,0.3125874125874126,100_new_2
1985,1,0.9,0.16223776223776218,100_new_2
1985,1,0.95,0.12062937062937075,100_new_2
1985,1,0.99,0.05412587412587416,100_new_2
454,1,0.5,0.02097902097902098,100_new_2
454,1,0.7,0.029370629370629366,100_new_2
454,1,0.9,0.03776223776223776,100_new_2
454,1,0.95,0.047902097902097936,100_new_2
454,1,0.99,0.0195804195804196,100_new_2
819,7,0.5,0.24475524475524477,100_new_2
819,7,0.7,0.29160839160839164,100_new_2
819,7,0.9,0.20839160839160834,100_new_2
819,7,0.95,0.16573426573426586,100_new_2
819,7,0.99,0.06293706293706298,100_new_2
2650,1,0.5,0.06993006993006994,100_new_2
2650,1,0.7,0.1,100_new_2
2650,1,0.9,0.11398601398601396,100_new_2
2650,1,0.95,0.07097902097902099,100_new_2
2650,1,0.99,0.02860139860139864,100_new_2
1689,1,0.5,1.3216783216783217,100_new_2
1689,1,0.7,1.4706293706293705,100_new_2
1689,1,0.9,1.8125874125874124,100_new_2
1689,1,0.95,0.33251748251748264,100_new_2
1689,1,0.99,0.08335664335664342,100_new_2
1146,1,0.5,0.24475524475524477,100_new_2
1146,1,0.7,0.2510489510489511,100_new_2
1146,1,0.9,0.14895104895104894,100_new_2
1146,1,0.95,0.08251748251748257,100_new_2
1146,1,0.99,0.025104895104895126,100_new_2
897,1,0.5,0.06993006993006994,100_new_2
897,1,0.7,0.09790209790209789,100_new_2
897,1,0.9,0.12097902097902095,100_new_2
897,1,0.95,0.07797202797202801,100_new_2
897,1,0.99,0.025594405594405616,100_new_2
340,1,0.5,0.5699300699300699,100_new_2
340,1,0.7,0.6601398601398601,100_new_2
340,1,0.9,0.323076923076923,100_new_2
340,1,0.95,0.20804195804195816,100_new_2
340,1,0.99,0.07160839160839168,100_new_2
2120,1,0.5,0.23776223776223776,100_new_2
2120,1,0.7,0.2986013986013986,100_new_2
2120,1,0.9,0.16993006993006987,100_new_2
2120,1,0.95,0.09615384615384623,100_new_2
2120,1,0.99,0.03482517482517486,100_new_2
2965,1,0.5,0.10839160839160839,100_new_2
2965,1,0.7,0.2370629370629371,100_new_2
2965,1,0.9,0.11328671328671326,100_new_2
2965,1,0.95,0.07412587412587417,100_new_2
2965,1,0.99,0.017832167832167848,100_new_2
2821,1,0.5,0.5594405594405595,100_new_2
2821,1,0.7,0.5853146853146852,100_new_2
2821,1,0.9,0.3615384615384615,100_new_2
2821,1,0.95,0.24125874125874136,100_new_2
2821,1,0.99,0.09580419580419587,100_new_2
973,1,0.5,0.6083916083916084,100_new_2
973,1,0.7,0.5811188811188812,100_new_2
973,1,0.9,0.29440559440559444,100_new_2
973,1,0.95,0.19370629370629383,100_new_2
973,1,0.99,0.06272727272727276,100_new_2
1494,1,0.5,1.006993006993007,100_new_2
1494,1,0.7,1.1111888111888113,100_new_2
1494,1,0.9,0.6846153846153846,100_new_2
1494,1,0.95,0.4458041958041959,100_new_2
1494,1,0.99,0.1758741258741259,100_new_2
2107,2,0.5,0.13286713286713286,100_new_2
2107,2,0.7,0.18601398601398597,100_new_2
2107,2,0.9,0.09440559440559439,100_new_2
2107,2,0.95,0.08671328671328678,100_new_2
2107,2,0.99,0.027342657342657367,100_new_2
201,7,0.5,0.4195804195804196,100_new_2
201,7,0.7,0.2713286713286714,100_new_2
201,7,0.9,0.12307692307692304,100_new_2
201,7,0.95,0.08146853146853149,100_new_2
201,7,0.99,0.027412587412587442,100_new_2
702,7,0.5,0.2972027972027972,100_new_2
702,7,0.7,0.2972027972027972,100_new_2
702,7,0.9,0.17412587412587416,100_new_2
702,7,0.95,0.1534965034965035,100_new_2
702,7,0.99,0.04209790209790211,100_new_2
2239,7,0.5,0.10839160839160839,100_new_2
2239,7,0.7,0.18951048951048952,100_new_2
2239,7,0.9,0.12937062937062938,100_new_2
2239,7,0.95,0.06013986013986016,100_new_2
2239,7,0.99,0.028811188811188812,100_new_2
555,1,0.5,0.06643356643356643,100_new_2
555,1,0.7,0.093006993006993,100_new_2
555,1,0.9,0.09370629370629367,100_new_2
555,1,0.95,0.05034965034965038,100_new_2
555,1,0.99,0.01566433566433567,100_new_2
1737,2,0.5,0.2517482517482518,100_new_2
1737,2,0.7,0.32937062937062933,100_new_2
1737,2,0.9,0.2020979020979021,100_new_2
1737,2,0.95,0.11678321678321685,100_new_2
1737,2,0.99,0.03895104895104898,100_new_2
2806,1,0.5,1.5419580419580419,100_new_2
2806,1,0.7,1.472027972027972,100_new_2
2806,1,0.9,0.8447552447552449,100_new_2
2806,1,0.95,0.4888111888111891,100_new_2
2806,1,0.99,0.1645454545454546,100_new_2
2865,1,0.5,0.44755244755244755,100_new_2
2865,1,0.7,0.36853146853146856,100_new_2
2865,1,0.9,0.2321678321678321,100_new_2
2865,1,0.95,0.12657342657342666,100_new_2
2865,1,0.99,0.05111888111888116,100_new_2
2827,1,0.5,0.9475524475524476,100_new_2
2827,1,0.7,0.9006993006993008,100_new_2
2827,1,0.9,0.5482517482517482,100_new_2
2827,1,0.95,0.35069930069930094,100_new_2
2827,1,0.99,0.17741258741258753,100_new_2
1376,7,0.5,0.07692307692307693,100_new_2
1376,7,0.7,0.10769230769230768,100_new_2
1376,7,0.9,0.11958041958041954,100_new_2
1376,7,0.95,0.09930069930069937,100_new_2
1376,7,0.99,0.02846153846153849,100_new_2
2884,1,0.5,0.4965034965034965,100_new_2
2884,1,0.7,0.5132867132867133,100_new_2
2884,1,0.9,0.33426573426573425,100_new_2
2884,1,0.95,0.1947552447552448,100_new_2
2884,1,0.99,0.05874125874125877,100_new_2
2338,9,0.5,0.7307692307692307,100_new_2
2338,9,0.7,0.6895104895104897,100_new_2
2338,9,0.9,0.4384615384615384,100_new_2
2338,9,0.95,0.30524475524475536,100_new_2
2338,9,0.99,0.07118881118881124,100_new_2
1839,7,0.5,0.5699300699300699,100_new_2
1839,7,0.7,0.4874125874125874,100_new_2
1839,7,0.9,0.28461538461538466,100_new_2
1839,7,0.95,0.1741258741258742,100_new_2
1839,7,0.99,0.05062937062937067,100_new_2
2339,7,0.5,0.2762237762237762,100_new_2
2339,7,0.7,0.26503496503496504,100_new_2
2339,7,0.9,0.16083916083916083,100_new_2
2339,7,0.95,0.1328671328671329,100_new_2
2339,7,0.99,0.022587412587412602,100_new_2
473,7,0.5,0.07692307692307693,100_new_2
473,7,0.7,0.10769230769230767,100_new_2
473,7,0.9,0.13356643356643355,100_new_2
473,7,0.95,0.09125874125874128,100_new_2
473,7,0.99,0.057412587412587396,100_new_2
274,2,0.5,0.06643356643356643,100_new_2
274,2,0.7,0.09300699300699299,100_new_2
274,2,0.9,0.13566433566433567,100_new_2
274,2,0.95,0.09230769230769233,100_new_2
274,2,0.99,0.03867132867132871,100_new_2
1695,7,0.5,1.4125874125874125,100_new_2
1695,7,0.7,1.3076923076923077,100_new_2
1695,7,0.9,0.693006993006993,100_new_2
1695,7,0.95,0.4272727272727275,100_new_2
1695,7,0.99,0.16965034965034972,100_new_2
541,1,0.5,0.506993006993007,100_new_2
541,1,0.7,0.42377622377622376,100_new_2
541,1,0.9,0.18251748251748248,100_new_2
541,1,0.95,0.10874125874125884,100_new_2
541,1,0.99,0.02895104895104898,100_new_2
1714,7,0.5,0.045454545454545456,100_new_2
1714,7,0.7,0.06923076923076922,100_new_2
1714,7,0.9,0.09090909090909088,100_new_2
1714,7,0.95,0.04545454545454549,100_new_2
1714,7,0.99,0.019090909090909106,100_new_2
1561,9,0.5,0.08741258741258741,100_new_2
1561,9,0.7,0.12237762237762238,100_new_2
1561,9,0.9,0.11748251748251747,100_new_2
1561,9,0.95,0.07622377622377625,100_new_2
1561,9,0.99,0.02524475524475526,100_new_2
2129,1,0.5,0.3041958041958042,100_new_2
2129,1,0.7,0.3937062937062937,100_new_2
2129,1,0.9,0.1741258741258741,100_new_2
2129,1,0.95,0.08181818181818187,100_new_2
2129,1,0.99,0.023566433566433585,100_new_2
60,7,0.5,0.34265734265734266,100_new_2
60,7,0.7,0.4741258741258742,100_new_2
60,7,0.9,0.18951048951048946,100_new_2
60,7,0.95,0.13006993006993015,100_new_2
60,7,0.99,0.04314685314685318,100_new_2
1797,1,0.5,0.08391608391608392,100_new_2
1797,1,0.7,0.14055944055944056,100_new_2
1797,1,0.9,0.10069930069930069,100_new_2
1797,1,0.95,0.06958041958041962,100_new_2
1797,1,0.99,0.02832167832167835,100_new_2
1828,2,0.5,0.2202797202797203,100_new_2
1828,2,0.7,0.23846153846153847,100_new_2
1828,2,0.9,0.2258741258741259,100_new_2
1828,2,0.95,0.15034965034965042,100_new_2
1828,2,0.99,0.04545454545454549,100_new_2
1178,1,0.5,0.13986013986013987,100_new_2
1178,1,0.7,0.2013986013986014,100_new_2
1178,1,0.9,0.13496503496503495,100_new_2
1178,1,0.95,0.10000000000000006,100_new_2
1178,1,0.99,0.03419580419580422,100_new_2
2073,7,0.5,1.1573426573426573,100_new_2
2073,7,0.7,1.218881118881119,100_new_2
2073,7,0.9,0.7440559440559439,100_new_2
2073,7,0.95,0.5433566433566438,100_new_2
2073,7,0.99,0.24748251748251768,100_new_2
1631,7,0.5,2.0664335664335662,100_new_2
1631,7,0.7,2.3496503496503496,100_new_2
1631,7,0.9,3.086013986013986,100_new_2
1631,7,0.95,0.4786713286713291,100_new_2
1631,7,0.99,0.14594405594405607,100_new_2
2674,1,0.5,1.027972027972028,100_new_2
2674,1,0.7,1.2951048951048951,100_new_2
2674,1,0.9,0.9188811188811189,100_new_2
2674,1,0.95,0.5384615384615384,100_new_2
2674,1,0.99,0.21860139860139854,100_new_2
15,1,0.5,0.4965034965034965,100_new_2
15,1,0.7,0.48531468531468536,100_new_2
15,1,0.9,0.29580419580419576,100_new_2
15,1,0.95,0.18041958041958048,100_new_2
15,1,0.99,0.04790209790209795,100_new_2
3014,1,0.5,0.32167832167832167,100_new_2
3014,1,0.7,0.2573426573426573,100_new_2
3014,1,0.9,0.15314685314685308,100_new_2
3014,1,0.95,0.0870629370629371,100_new_2
3014,1,0.99,0.03419580419580421,100_new_2
2320,1,0.5,0.12237762237762238,100_new_2
2320,1,0.7,0.1090909090909091,100_new_2
2320,1,0.9,0.12657342657342655,100_new_2
2320,1,0.95,0.09965034965034972,100_new_2
2320,1,0.99,0.028531468531468564,100_new_2
1417,1,0.5,0.6573426573426573,100_new_2
1417,1,0.7,0.6223776223776224,100_new_2
1417,1,0.9,0.3426573426573426,100_new_2
1417,1,0.95,0.20104895104895118,100_new_2
1417,1,0.99,0.060349650349650404,100_new_2
258,1,0.5,0.16433566433566432,100_new_2
258,1,0.7,0.16223776223776226,100_new_2
258,1,0.9,0.10279720279720277,100_new_2
258,1,0.95,0.07552447552447557,100_new_2
258,1,0.99,0.0864335664335665,100_new_2
1378,7,0.5,0.8671328671328671,100_new_2
1378,7,0.7,0.7965034965034965,100_new_2
1378,7,0.9,0.41538461538461535,100_new_2
1378,7,0.95,0.25419580419580434,100_new_2
1378,7,0.99,0.07300699300699307,100_new_2
2462,1,0.5,0.16083916083916083,100_new_2
2462,1,0.7,0.2244755244755245,100_new_2
2462,1,0.9,0.13846153846153844,100_new_2
2462,1,0.95,0.0982517482517483,100_new_2
2462,1,0.99,0.03083916083916086,100_new_2
747,1,0.5,0.1258741258741259,100_new_2
747,1,0.7,0.16783216783216778,100_new_2
747,1,0.9,0.11678321678321675,100_new_2
747,1,0.95,0.07937062937062939,100_new_2
747,1,0.99,0.024475524475524486,100_new_2
1119,7,0.5,0.479020979020979,100_new_2
1119,7,0.7,0.47132867132867146,100_new_2
1119,7,0.9,0.20139860139860136,100_new_2
1119,7,0.95,0.14580419580419593,100_new_2
1119,7,0.99,0.059160839160839244,100_new_2
200,1,0.5,0.3076923076923077,100_new_2
200,1,0.7,0.32517482517482516,100_new_2
200,1,0.9,0.286013986013986,100_new_2
200,1,0.95,0.21643356643356657,100_new_2
200,1,0.99,0.11244755244755253,100_new_2
1514,3,0.5,0.6573426573426573,100_new_2
1514,3,0.7,0.6167832167832168,100_new_2
1514,3,0.9,0.4209790209790209,100_new_2
1514,3,0.95,0.3290209790209793,100_new_2
1514,3,0.99,0.10293706293706302,100_new_2
2512,7,0.5,0.15734265734265734,100_new_2
2512,7,0.7,0.2244755244755245,100_new_2
2512,7,0.9,0.10419580419580417,100_new_2
2512,7,0.95,0.06258741258741261,100_new_2
2512,7,0.99,0.02384615384615386,100_new_2
974,7,0.5,0.42657342657342656,100_new_2
974,7,0.7,0.5223776223776223,100_new_2
974,7,0.9,0.30559440559440554,100_new_2
974,7,0.95,0.20000000000000012,100_new_2
974,7,0.99,0.06503496503496509,100_new_2
436,10,0.5,0.06993006993006994,100_new_2
436,10,0.7,0.0979020979020979,100_new_2
436,10,0.9,0.08601398601398597,100_new_2
436,10,0.95,0.04300699300699303,100_new_2
436,10,0.99,0.018601398601398617,100_new_2
2457,7,0.5,0.4195804195804196,100_new_2
2457,7,0.7,0.45804195804195813,100_new_2
2457,7,0.9,0.26223776223776224,100_new_2
2457,7,0.95,0.1874125874125876,100_new_2
2457,7,0.99,0.04531468531468534,100_new_2
1931,6,0.5,0.24125874125874125,100_new_2
1931,6,0.7,0.26713286713286716,100_new_2
1931,6,0.9,0.16433566433566432,100_new_2
1931,6,0.95,0.09685314685314692,100_new_2
1931,6,0.99,0.025174825174825197,100_new_2
2180,4,0.5,0.45104895104895104,100_new_2
2180,4,0.7,0.38041958041958046,100_new_2
2180,4,0.9,0.22447552447552443,100_new_2
2180,4,0.95,0.12272727272727281,100_new_2
2180,4,0.99,0.040349650349650386,100_new_2
722,7,0.5,0.26223776223776224,100_new_2
722,7,0.7,0.28601398601398603,100_new_2
722,7,0.9,0.19300699300699298,100_new_2
722,7,0.95,0.11748251748251756,100_new_2
722,7,0.99,0.03510489510489514,100_new_2
1670,7,0.5,0.26223776223776224,100_new_2
1670,7,0.7,0.2699300699300699,100_new_2
1670,7,0.9,0.2251748251748252,100_new_2
1670,7,0.95,0.16013986013986017,100_new_2
1670,7,0.99,0.0704895104895105,100_new_2
840,6,0.5,0.35664335664335667,100_new_2
840,6,0.7,0.3125874125874126,100_new_2
840,6,0.9,0.17132867132867127,100_new_2
840,6,0.95,0.14825174825174836,100_new_2
840,6,0.99,0.033286713286713315,100_new_2
1337,7,0.5,0.965034965034965,100_new_2
1337,7,0.7,0.8979020979020977,100_new_2
1337,7,0.9,0.5405594405594404,100_new_2
1337,7,0.95,0.3786713286713288,100_new_2
1337,7,0.99,0.10202797202797212,100_new_2
156,6,0.5,0.13286713286713286,100_new_2
156,6,0.7,0.14055944055944056,100_new_2
156,6,0.9,0.21678321678321677,100_new_2
156,6,0.95,0.14790209790209805,100_new_2
156,6,0.99,0.03678321678321681,100_new_2
1520,10,0.5,0.22377622377622378,100_new_2
1520,10,0.7,0.31328671328671326,100_new_2
1520,10,0.9,0.14615384615384613,100_new_2
1520,10,0.95,0.11853146853146858,100_new_2
1520,10,0.99,0.029510489510489527,100_new_2
2221,1,0.5,0.7202797202797203,100_new_2
2221,1,0.7,0.7097902097902099,100_new_2
2221,1,0.9,0.38601398601398595,100_new_2
2221,1,0.95,0.2534965034965037,100_new_2
2221,1,0.99,0.07475524475524484,100_new_2
1784,7,0.5,0.46153846153846156,100_new_2
1784,7,0.7,0.458041958041958,100_new_2
1784,7,0.9,0.24335664335664334,100_new_2
1784,7,0.95,0.15314685314685322,100_new_2
1784,7,0.99,0.03804195804195808,100_new_2
2546,7,0.5,0.5979020979020979,100_new_2
2546,7,0.7,0.5958041958041957,100_new_2
2546,7,0.9,0.3503496503496503,100_new_2
2546,7,0.95,0.24195804195804207,100_new_2
2546,7,0.99,0.07377622377622381,100_new_2
1986,6,0.5,0.04895104895104895,100_new_2
1986,6,0.7,0.06853146853146852,100_new_2
1986,6,0.9,0.10419580419580417,100_new_2
1986,6,0.95,0.059090909090909124,100_new_2
1986,6,0.99,0.01902097902097904,100_new_2
1175,1,0.5,0.15034965034965034,100_new_2
1175,1,0.7,0.21048951048951045,100_new_2
1175,1,0.9,0.21818181818181817,100_new_2
1175,1,0.95,0.08496503496503503,100_new_2
1175,1,0.99,0.036993006993007026,100_new_2
1737,7,0.5,0.13986013986013987,100_new_2
1737,7,0.7,0.2538461538461539,100_new_2
1737,7,0.9,0.14895104895104894,100_new_2
1737,7,0.95,0.11293706293706295,100_new_2
1737,7,0.99,0.02720279720279723,100_new_2
1002,1,0.5,0.13286713286713286,100_new_2
1002,1,0.7,0.22797202797202804,100_new_2
1002,1,0.9,0.19020979020979012,100_new_2
1002,1,0.95,0.10209790209790216,100_new_2
1002,1,0.99,0.027622377622377653,100_new_2
1985,2,0.5,0.3951048951048951,100_new_2
1985,2,0.7,0.37622377622377623,100_new_2
1985,2,0.9,0.18811188811188811,100_new_2
1985,2,0.95,0.11503496503496513,100_new_2
1985,2,0.99,0.04020979020979024,100_new_2
1113,1,0.5,0.10139860139860139,100_new_2
1113,1,0.7,0.16993006993006995,100_new_2
1113,1,0.9,0.15174825174825174,100_new_2
1113,1,0.95,0.1108391608391609,100_new_2
1113,1,0.99,0.037972027972028005,100_new_2
2269,7,0.5,0.3006993006993007,100_new_2
2269,7,0.7,0.2853146853146853,100_new_2
2269,7,0.9,0.18111888111888108,100_new_2
2269,7,0.95,0.1080419580419581,100_new_2
2269,7,0.99,0.024615384615384636,100_new_2
1155,1,0.5,0.055944055944055944,100_new_2
1155,1,0.7,0.07832167832167831,100_new_2
1155,1,0.9,0.09580419580419577,100_new_2
1155,1,0.95,0.051398601398601425,100_new_2
1155,1,0.99,0.0188811188811189,100_new_2
331,1,0.5,0.34615384615384615,100_new_2
331,1,0.7,0.33636363636363636,100_new_2
331,1,0.9,0.23076923076923078,100_new_2
331,1,0.95,0.16188811188811197,100_new_2
331,1,0.99,0.0465734265734266,100_new_2
1342,7,0.5,0.04895104895104895,100_new_2
1342,7,0.7,0.06853146853146852,100_new_2
1342,7,0.9,0.08811188811188812,100_new_2
1342,7,0.95,0.08006993006993009,100_new_2
1342,7,0.99,0.03300699300699302,100_new_2
236,7,0.5,0.03496503496503497,100_new_2
236,7,0.7,0.04895104895104895,100_new_2
236,7,0.9,0.09300699300699297,100_new_2
236,7,0.95,0.046503496503496534,100_new_2
236,7,0.99,0.009300699300699308,100_new_2
2012,1,0.5,0.3706293706293706,100_new_2
2012,1,0.7,0.3601398601398602,100_new_2
2012,1,0.9,0.1825174825174825,100_new_2
2012,1,0.95,0.11328671328671339,100_new_2
2012,1,0.99,0.031258741258741285,100_new_2
2404,1,0.5,0.32867132867132864,100_new_2
2404,1,0.7,0.3153846153846154,100_new_2
2404,1,0.9,0.2335664335664335,100_new_2
2404,1,0.95,0.13881118881118892,100_new_2
