productID,storeID,quantile_level,mean_quantile_loss,hp_type
2759,1,0.5,0.14335664335664336,0
2759,1,0.7,0.1846153846153846,0
2759,1,0.9,0.10629370629370627,0
2759,1,0.95,0.07062937062937065,0
2759,1,0.99,0.0420979020979021,0
371,1,0.5,0.03496503496503497,0
371,1,0.7,0.048951048951048945,0
371,1,0.9,0.09300699300699296,0
371,1,0.95,0.046503496503496534,0
371,1,0.99,0.009300699300699308,0
2981,1,0.5,1.4055944055944056,0
2981,1,0.7,1.5860139860139861,0
2981,1,0.9,1.4664335664335664,0
2981,1,0.95,1.4895104895104896,0
2981,1,0.99,1.5174825174825175,0
1871,1,0.5,0.6328671328671329,0
1871,1,0.7,0.6594405594405593,0
1871,1,0.9,0.5734265734265734,0
1871,1,0.95,0.5629370629370629,0
1871,1,0.99,0.5545454545454546,0
780,1,0.5,0.5104895104895105,0
780,1,0.7,0.5272727272727272,0
780,1,0.9,0.37272727272727274,0
780,1,0.95,0.3437062937062938,0
780,1,0.99,0.28055944055944054,0
196,7,0.5,0.23426573426573427,0
196,7,0.7,0.3181818181818182,0
196,7,0.9,0.16503496503496504,0
196,7,0.95,0.13846153846153847,0
196,7,0.99,0.1172027972027972,0
1975,1,0.5,0.4020979020979021,0
1975,1,0.7,0.395104895104895,0
1975,1,0.9,0.24895104895104897,0
1975,1,0.95,0.1776223776223777,0
1975,1,0.99,0.13062937062937063,0
989,1,0.5,0.1853146853146853,0
989,1,0.7,0.2594405594405594,0
989,1,0.9,0.11188811188811187,0
989,1,0.95,0.08041958041958044,0
989,1,0.99,0.05524475524475524,0
2972,7,0.5,0.4090909090909091,0
2972,7,0.7,0.4076923076923077,0
2972,7,0.9,0.33216783216783224,0
2972,7,0.95,0.26643356643356647,0
2972,7,0.99,0.237902097902098,0
1552,6,0.5,0.3146853146853147,0
1552,6,0.7,0.3846153846153846,0
1552,6,0.9,0.2048951048951049,0
1552,6,0.95,0.18636363636363637,0
1552,6,0.99,0.17153846153846153,0
2393,1,0.5,0.3951048951048951,0
2393,1,0.7,0.38531468531468527,0
2393,1,0.9,0.20839160839160834,0
2393,1,0.95,0.1545454545454546,0
2393,1,0.99,0.11482517482517483,0
932,7,0.5,0.23776223776223776,0
932,7,0.7,0.3104895104895104,0
932,7,0.9,0.27622377622377625,0
932,7,0.95,0.25,0
932,7,0.99,0.22930069930069935,0
2009,1,0.5,0.6503496503496503,0
2009,1,0.7,0.844055944055944,0
2009,1,0.9,0.6951048951048953,0
2009,1,0.95,0.7024475524475524,0
2009,1,0.99,0.5890209790209792,0
587,1,0.5,0.3881118881118881,0
587,1,0.7,0.38181818181818183,0
587,1,0.9,0.3370629370629371,0
587,1,0.95,0.19615384615384618,0
587,1,0.99,0.08216783216783216,0
876,1,0.5,0.48951048951048953,0
876,1,0.7,0.4755244755244755,0
876,1,0.9,0.427972027972028,0
876,1,0.95,0.42727272727272714,0
876,1,0.99,0.42671328671328657,0
2306,7,0.5,0.48951048951048953,0
2306,7,0.7,0.5202797202797202,0
2306,7,0.9,0.44755244755244755,0
2306,7,0.95,0.3010489510489511,0
2306,7,0.99,0.26720279720279716,0
726,7,0.5,0.14335664335664336,0
726,7,0.7,0.20069930069930067,0
726,7,0.9,0.12727272727272723,0
726,7,0.95,0.09160839160839165,0
726,7,0.99,0.06307692307692307,0
2221,3,0.5,0.9475524475524476,0
2221,3,0.7,0.9118881118881117,0
2221,3,0.9,0.8475524475524475,0
2221,3,0.95,0.7905594405594406,0
2221,3,0.99,0.6367132867132866,0
1467,7,0.5,0.08041958041958042,0
1467,7,0.7,0.11258741258741257,0
1467,7,0.9,0.14545454545454545,0
1467,7,0.95,0.07692307692307694,0
1467,7,0.99,0.04335664335664337,0
1392,8,0.5,0.11538461538461539,0
1392,8,0.7,0.1615384615384615,0
1392,8,0.9,0.11888111888111888,0
1392,8,0.95,0.08041958041958044,0
1392,8,0.99,0.04965034965034965,0
735,1,0.5,0.21328671328671328,0
735,1,0.7,0.29090909090909095,0
735,1,0.9,0.17622377622377622,0
735,1,0.95,0.1475524475524476,0
735,1,0.99,0.12461538461538459,0
12,1,0.5,0.513986013986014,0
12,1,0.7,0.5391608391608391,0
12,1,0.9,0.4195804195804197,0
12,1,0.95,0.3797202797202797,0
12,1,0.99,0.3429370629370629,0
237,1,0.5,0.3916083916083916,0
237,1,0.7,0.4167832167832167,0
237,1,0.9,0.406993006993007,0
237,1,0.95,0.17657342657342662,0
237,1,0.99,0.14160839160839161,0
2509,7,0.5,0.04195804195804196,0
2509,7,0.7,0.05874125874125873,0
2509,7,0.9,0.07552447552447553,0
2509,7,0.95,0.052797202797202826,0
2509,7,0.99,0.016153846153846164,0
414,1,0.5,2.7167832167832167,0
414,1,0.7,3.2076923076923074,0
414,1,0.9,3.3650349650349654,0
414,1,0.95,3.521678321678322,0
414,1,0.99,3.6469930069930068,0
274,9,0.5,0.12937062937062938,0
274,9,0.7,0.18111888111888108,0
274,9,0.9,0.14405594405594405,0
274,9,0.95,0.106993006993007,0
274,9,0.99,0.07734265734265733,0
3045,7,0.5,0.3741258741258741,0
3045,7,0.7,0.31678321678321675,0
3045,7,0.9,0.21958041958041963,0
3045,7,0.95,0.12377622377622384,0
3045,7,0.99,0.07510489510489511,0
2827,7,0.5,0.8006993006993007,0
2827,7,0.7,0.825174825174825,0
2827,7,0.9,0.6699300699300699,0
2827,7,0.95,0.5653846153846155,0
2827,7,0.99,0.5369930069930069,0
2469,7,0.5,0.06993006993006994,0
2469,7,0.7,0.0979020979020979,0
2469,7,0.9,0.10699300699300696,0
2469,7,0.95,0.063986013986014,0
2469,7,0.99,0.029580419580419563,0
1192,3,0.5,4.318181818181818,0
1192,3,0.7,5.397902097902097,0
1192,3,0.9,6.116083916083917,0
1192,3,0.95,6.41993006993007,0
1192,3,0.99,6.602307692307692,0
787,9,0.5,0.06993006993006994,0
787,9,0.7,0.09790209790209788,0
787,9,0.9,0.1258741258741259,0
787,9,0.95,0.077972027972028,0
787,9,0.99,0.04356643356643357,0
271,1,0.5,4.20979020979021,0
271,1,0.7,5.698601398601397,0
271,1,0.9,6.478321678321679,0
271,1,0.95,6.8195804195804195,0
271,1,0.99,7.085664335664336,0
430,7,0.5,0.3181818181818182,0
430,7,0.7,0.36643356643356634,0
430,7,0.9,0.29580419580419576,0
430,7,0.95,0.2674825174825175,0
430,7,0.99,0.2446153846153846,0
2966,7,0.5,0.2727272727272727,0
2966,7,0.7,0.3314685314685315,0
2966,7,0.9,0.25524475524475526,0
2966,7,0.95,0.23251748251748253,0
2966,7,0.99,0.18076923076923074,0
1983,7,0.5,0.7902097902097902,0
1983,7,0.7,0.8692307692307691,0
1983,7,0.9,0.6377622377622377,0
1983,7,0.95,0.5583916083916084,0
1983,7,0.99,0.5095104895104895,0
1213,1,0.5,0.6398601398601399,0
1213,1,0.7,0.9160839160839159,0
1213,1,0.9,0.9720279720279719,0
1213,1,0.95,0.8674825174825173,0
1213,1,0.99,0.7974125874125874,0
1610,7,0.5,0.17482517482517482,0
1610,7,0.7,0.206993006993007,0
1610,7,0.9,0.14825174825174825,0
1610,7,0.95,0.1202797202797203,0
1610,7,0.99,0.05895104895104894,0
2983,7,0.5,0.2867132867132867,0
2983,7,0.7,0.3223776223776224,0
2983,7,0.9,0.22447552447552443,0
2983,7,0.95,0.20314685314685318,0
2983,7,0.99,0.18608391608391608,0
546,1,0.5,0.07692307692307693,0
546,1,0.7,0.1125874125874126,0
546,1,0.9,0.0965034965034965,0
546,1,0.95,0.0772727272727273,0
546,1,0.99,0.04342657342657343,0
2375,7,0.5,0.8531468531468531,0
2375,7,0.7,0.9090909090909091,0
2375,7,0.9,0.8888111888111888,0
2375,7,0.95,0.905944055944056,0
2375,7,0.99,0.9196503496503496,0
482,3,0.5,0.05944055944055944,0
482,3,0.7,0.08321678321678322,0
482,3,0.9,0.10699300699300701,0
482,3,0.95,0.058041958041958074,0
482,3,0.99,0.022797202797202806,0
19,7,0.5,0.027972027972027972,0
19,7,0.7,0.029370629370629373,0
19,7,0.9,0.12027972027972025,0
19,7,0.95,0.063986013986014,0
19,7,0.99,0.024125874125874126,0
1986,1,0.5,0.03496503496503497,0
1986,1,0.7,0.04895104895104895,0
1986,1,0.9,0.06293706293706294,0
1986,1,0.95,0.05349650349650353,0
1986,1,0.99,0.0162937062937063,0
1534,1,0.5,0.9300699300699301,0
1534,1,0.7,0.96993006993007,0
1534,1,0.9,0.962937062937063,0
1534,1,0.95,0.9104895104895104,0
1534,1,0.99,0.7695104895104894,0
81,7,0.5,0.21328671328671328,0
81,7,0.7,0.2783216783216783,0
81,7,0.9,0.1622377622377622,0
81,7,0.95,0.1335664335664336,0
81,7,0.99,0.11062937062937063,0
1245,1,0.5,0.6188811188811189,0
1245,1,0.7,0.6083916083916083,0
1245,1,0.9,0.44755244755244755,0
1245,1,0.95,0.43811188811188817,0
1245,1,0.99,0.3148951048951049,0
2052,1,0.5,0.23426573426573427,0
2052,1,0.7,0.32797202797202807,0
2052,1,0.9,0.42167832167832164,0
2052,1,0.95,0.19545454545454546,0
2052,1,0.99,0.1311888111888112,0
1904,7,0.5,0.013986013986013986,0
1904,7,0.7,0.01958041958041958,0
1904,7,0.9,0.09720279720279716,0
1904,7,0.95,0.048601398601398636,0
1904,7,0.99,0.009720279720279728,0
893,7,0.5,0.32167832167832167,0
893,7,0.7,0.3797202797202797,0
893,7,0.9,0.25244755244755246,0
893,7,0.95,0.23461538461538464,0
893,7,0.99,0.22034965034965037,0
1323,1,0.5,1.0524475524475525,0
1323,1,0.7,1.0083916083916082,0
1323,1,0.9,0.7727272727272727,0
1323,1,0.95,0.7503496503496504,0
1323,1,0.99,0.7377622377622378,0
2474,1,0.5,1.2552447552447552,0
2474,1,0.7,1.3384615384615384,0
2474,1,0.9,1.2832167832167833,0
2474,1,0.95,1.3129370629370634,0
2474,1,0.99,1.3367132867132865,0
2928,7,0.5,0.6258741258741258,0
2928,7,0.7,0.6748251748251748,0
2928,7,0.9,0.7006993006993006,0
2928,7,0.95,0.6559440559440559,0
2928,7,0.99,0.645874125874126,0
2846,1,0.5,0.0944055944055944,0
2846,1,0.7,0.34125874125874134,0
2846,1,0.9,0.1804195804195804,0
2846,1,0.95,0.14580419580419587,0
2846,1,0.99,0.06706293706293708,0
1015,7,0.5,4.055944055944056,0
1015,7,0.7,5.058041958041958,0
1015,7,0.9,6.38881118881119,0
1015,7,0.95,5.892657342657341,0
1015,7,0.99,6.128251748251747,0
329,1,0.5,0.3531468531468531,0
329,1,0.7,0.3531468531468531,0
329,1,0.9,0.2811188811188811,0
329,1,0.95,0.26643356643356647,0
329,1,0.99,0.2546853146853147,0
712,7,0.5,0.08741258741258741,0
712,7,0.7,0.12237762237762238,0
712,7,0.9,0.11048951048951047,0
712,7,0.95,0.06923076923076926,0
712,7,0.99,0.03622377622377623,0
1791,1,0.5,0.5384615384615384,0
1791,1,0.7,0.5132867132867132,0
1791,1,0.9,0.3741258741258741,0
1791,1,0.95,0.32692307692307704,0
1791,1,0.99,0.24279720279720274,0
516,7,0.5,0.8076923076923077,0
516,7,0.7,0.8755244755244755,0
516,7,0.9,0.7594405594405595,0
516,7,0.95,0.752097902097902,0
516,7,0.99,0.6444055944055944,0
364,10,0.5,0.3951048951048951,0
364,10,0.7,0.3832167832167832,0
364,10,0.9,0.3027972027972028,0
364,10,0.95,0.2510489510489511,0
364,10,0.99,0.1905594405594406,0
2221,7,0.5,0.3916083916083916,0
2221,7,0.7,0.42377622377622376,0
2221,7,0.9,0.348951048951049,0
2221,7,0.95,0.2867132867132867,0
2221,7,0.99,0.2186013986013986,0
2815,7,0.5,0.17832167832167833,0
2815,7,0.7,0.24965034965034966,0
2815,7,0.9,0.3209790209790209,0
2815,7,0.95,0.2618881118881119,0
2815,7,0.99,0.09734265734265735,0
2599,5,0.5,1.083916083916084,0
2599,5,0.7,1.274125874125874,0
2599,5,0.9,1.284615384615385,0
2599,5,0.95,1.282167832167832,0
2599,5,0.99,1.2802097902097902,0
178,7,0.5,0.1258741258741259,0
178,7,0.7,0.1804195804195804,0
178,7,0.9,0.20069930069930075,0
178,7,0.95,0.16328671328671332,0
178,7,0.99,0.1333566433566434,0
2428,7,0.5,0.10839160839160839,0
2428,7,0.7,0.18391608391608388,0
2428,7,0.9,0.14825174825174822,0
2428,7,0.95,0.1090909090909091,0
2428,7,0.99,0.07776223776223776,0
1439,3,0.5,0.4965034965034965,0
1439,3,0.7,0.502097902097902,0
1439,3,0.9,0.34965034965034963,0
1439,3,0.95,0.2604895104895105,0
1439,3,0.99,0.20139860139860138,0
1328,3,0.5,0.03496503496503497,0
1328,3,0.7,0.048951048951048945,0
1328,3,0.9,0.09300699300699296,0
1328,3,0.95,0.046503496503496534,0
1328,3,0.99,0.009300699300699308,0
2493,7,0.5,0.4160839160839161,0
2493,7,0.7,0.37482517482517486,0
2493,7,0.9,0.25804195804195806,0
2493,7,0.95,0.17307692307692318,0
2493,7,0.99,0.12412587412587413,0
163,7,0.5,0.9755244755244755,0
163,7,0.7,0.9615384615384616,0
163,7,0.9,0.8986013986013986,0
163,7,0.95,0.8423076923076921,0
163,7,0.99,0.8341958041958041,0
324,1,0.5,0.486013986013986,0
324,1,0.7,0.5118881118881118,0
324,1,0.9,0.355944055944056,0
324,1,0.95,0.3066433566433567,0
324,1,0.99,0.27391608391608385,0
1193,8,0.5,0.32167832167832167,0
1193,8,0.7,0.2895104895104896,0
1193,8,0.9,0.2083916083916084,0
1193,8,0.95,0.18811188811188811,0
1193,8,0.99,0.15958041958041955,0
420,7,0.5,1.0909090909090908,0
420,7,0.7,1.2,0
420,7,0.9,1.162937062937063,0
420,7,0.95,1.1472027972027972,0
420,7,0.99,1.127132867132867,0
1754,6,0.5,0.36363636363636365,0
1754,6,0.7,0.35804195804195804,0
1754,6,0.9,0.18601398601398597,0
1754,6,0.95,0.12832167832167837,0
1754,6,0.99,0.08720279720279721,0
426,9,0.5,0.027972027972027972,0
426,9,0.7,0.03916083916083916,0
426,9,0.9,0.09440559440559439,0
426,9,0.95,0.04720279720279724,0
426,9,0.99,0.00944055944055945,0
1198,7,0.5,0.23426573426573427,0
1198,7,0.7,0.26853146853146853,0
1198,7,0.9,0.14405594405594407,0
1198,7,0.95,0.1174825174825175,0
1198,7,0.99,0.09622377622377622,0
2563,4,0.5,0.2097902097902098,0
2563,4,0.7,0.2097902097902098,0
2563,4,0.9,0.21258741258741262,0
2563,4,0.95,0.20629370629370633,0
2563,4,0.99,0.14811188811188816,0
1285,9,0.5,0.27972027972027974,0
1285,9,0.7,0.3727272727272727,0
1285,9,0.9,0.18391608391608388,0
1285,9,0.95,0.1618881118881119,0
1285,9,0.99,0.14426573426573425,0
55,7,0.5,0.15384615384615385,0
55,7,0.7,0.21538461538461534,0
55,7,0.9,0.2160839160839161,0
55,7,0.95,0.18146853146853154,0
55,7,0.99,0.15377622377622382,0
1723,9,0.5,1.0454545454545454,0
1723,9,0.7,1.125174825174825,0
1723,9,0.9,0.9461538461538462,0
1723,9,0.95,0.8790209790209791,0
1723,9,0.99,0.8495104895104895,0
840,5,0.5,0.28321678321678323,0
840,5,0.7,0.3482517482517482,0
840,5,0.9,0.21118881118881117,0
840,5,0.95,0.18951048951048952,0
840,5,0.99,0.17216783216783216,0
2977,7,0.5,1.6503496503496504,0
2977,7,0.7,1.7209790209790208,0
2977,7,0.9,1.4804195804195808,0
2977,7,0.95,1.5384615384615383,0
2977,7,0.99,1.01006993006993,0
1089,10,0.5,0.11888111888111888,0
1089,10,0.7,0.16643356643356644,0
1089,10,0.9,0.12517482517482514,0
1089,10,0.95,0.08706293706293708,0
1089,10,0.99,0.05657342657342659,0
203,7,0.5,0.08041958041958042,0
203,7,0.7,0.11258741258741257,0
203,7,0.9,0.1447552447552448,0
203,7,0.95,0.09090909090909095,0
203,7,0.99,0.05734265734265734,0
2388,3,0.5,2.0104895104895104,0
2388,3,0.7,2.6762237762237757,0
2388,3,0.9,2.70909090909091,0
2388,3,0.95,2.811888111888112,0
2388,3,0.99,2.8914685314685307,0
98,7,0.5,0.16783216783216784,0
98,7,0.7,0.23496503496503493,0
98,7,0.9,0.3020979020979021,0
98,7,0.95,0.13111888111888118,0
98,7,0.99,0.10454545454545454,0
2579,1,0.5,2.555944055944056,0
2579,1,0.7,2.986013986013986,0
2579,1,0.9,3.065034965034965,0
2579,1,0.95,3.2108391608391607,0
2579,1,0.99,3.3274825174825176,0
2075,1,0.5,0.05944055944055944,0
2075,1,0.7,0.0832167832167832,0
2075,1,0.9,0.09510489510489507,0
2075,1,0.95,0.05104895104895108,0
2075,1,0.99,0.01580419580419581,0
2543,1,0.5,0.5699300699300699,0
2543,1,0.7,0.5377622377622377,0
2543,1,0.9,0.3944055944055945,0
2543,1,0.95,0.2702797202797203,0
2543,1,0.99,0.19335664335664335,0
1148,9,0.5,3.1363636363636362,0
1148,9,0.7,3.835664335664336,0
1148,9,0.9,4.20909090909091,0
1148,9,0.95,4.415734265734265,0
1148,9,0.99,4.5746153846153845,0
951,7,0.5,0.46503496503496505,0
951,7,0.7,0.5307692307692307,0
951,7,0.9,0.3006993006993007,0
951,7,0.95,0.26573426573426584,0
951,7,0.99,0.237972027972028,0
1790,1,0.5,0.3181818181818182,0
1790,1,0.7,0.4454545454545455,0
1790,1,0.9,0.5727272727272728,0
1790,1,0.95,0.6045454545454546,0
1790,1,0.99,0.63,0
796,1,0.5,0.08041958041958042,0
796,1,0.7,0.1125874125874126,0
796,1,0.9,0.09790209790209788,0
796,1,0.95,0.05594405594405597,0
796,1,0.99,0.022377622377622385,0
1922,1,0.5,0.15734265734265734,0
1922,1,0.7,0.17272727272727273,0
1922,1,0.9,0.13776223776223775,0
1922,1,0.95,0.1104895104895105,0
1922,1,0.99,0.08643356643356644,0
807,1,0.5,0.5104895104895105,0
807,1,0.7,0.5076923076923077,0
807,1,0.9,0.34125874125874134,0
807,1,0.95,0.234965034965035,0
807,1,0.99,0.17146853146853153,0
1568,1,0.5,0.27972027972027974,0
1568,1,0.7,0.3160839160839161,0
1568,1,0.9,0.22027972027972034,0
1568,1,0.95,0.17027972027972033,0
1568,1,0.99,0.0913986013986014,0
2487,1,0.5,0.38461538461538464,0
2487,1,0.7,0.39020979020979013,0
2487,1,0.9,0.39580419580419585,0
2487,1,0.95,0.17937062937062945,0
2487,1,0.99,0.12860139860139858,0
2948,1,0.5,0.13286713286713286,0
2948,1,0.7,0.186013986013986,0
2948,1,0.9,0.10139860139860138,0
2948,1,0.95,0.06468531468531472,0
2948,1,0.99,0.035314685314685304,0
2914,7,0.5,0.40559440559440557,0
2914,7,0.7,0.38531468531468527,0
2914,7,0.9,0.3475524475524476,0
2914,7,0.95,0.3381118881118881,0
2914,7,0.99,0.33055944055944053,0
59,1,0.5,0.10839160839160839,0
59,1,0.7,0.09440559440559441,0
59,1,0.9,0.07202797202797204,0
59,1,0.95,0.07342657342657347,0
59,1,0.99,0.029300699300699302,0
1401,7,0.5,0.027972027972027972,0
1401,7,0.7,0.03916083916083916,0
1401,7,0.9,0.05034965034965035,0
1401,7,0.95,0.05314685314685314,0
1401,7,0.99,0.00944055944055945,0
2201,1,0.5,0.07692307692307693,0
2201,1,0.7,0.10769230769230767,0
2201,1,0.9,0.10559440559440557,0
2201,1,0.95,0.06328671328671331,0
2201,1,0.99,0.029440559440559448,0
975,1,0.5,0.5384615384615384,0
975,1,0.7,0.6034965034965034,0
975,1,0.9,0.458041958041958,0
975,1,0.95,0.40629370629370637,0
975,1,0.99,0.3627972027972028,0
2923,10,0.5,0.16433566433566432,0
2923,10,0.7,0.2363636363636364,0
2923,10,0.9,0.10209790209790208,0
2923,10,0.95,0.06853146853146856,0
2923,10,0.99,0.04167832167832168,0
2745,1,0.5,0.0979020979020979,0
2745,1,0.7,0.13706293706293704,0
2745,1,0.9,0.14335664335664333,0
2745,1,0.95,0.10314685314685317,0
2745,1,0.99,0.07097902097902098,0
2604,6,0.5,0.1853146853146853,0
2604,6,0.7,0.2692307692307692,0
2604,6,0.9,0.16783216783216784,0
2604,6,0.95,0.1363636363636364,0
2604,6,0.99,0.11118881118881116,0
1904,1,0.5,0.24475524475524477,0
1904,1,0.7,0.2972027972027972,0
1904,1,0.9,0.2062937062937063,0
1904,1,0.95,0.13531468531468532,0
1904,1,0.99,0.061748251748251735,0
2466,7,0.5,0.27972027972027974,0
2466,7,0.7,0.2776223776223776,0
2466,7,0.9,0.20279720279720279,0
2466,7,0.95,0.1510489510489511,0
2466,7,0.99,0.04139860139860141,0
2833,7,0.5,0.03146853146853147,0
2833,7,0.7,0.044055944055944055,0
2833,7,0.9,0.05664335664335664,0
2833,7,0.95,0.046853146853146885,0
2833,7,0.99,0.00937062937062938,0
46,7,0.5,14.444055944055943,0
46,7,0.7,19.52167832167832,0
46,7,0.9,24.1993006993007,0
46,7,0.95,25.543706293706293,0
46,7,0.99,26.61923076923077,0
2607,7,0.5,0.24125874125874125,0
2607,7,0.7,0.3797202797202798,0
2607,7,0.9,0.24965034965034966,0
2607,7,0.95,0.1716783216783217,0
2607,7,0.99,0.13566433566433567,0
1009,1,0.5,0.4965034965034965,0
1009,1,0.7,0.5657342657342657,0
1009,1,0.9,0.38881118881118887,0
1009,1,0.95,0.34615384615384615,0
1009,1,0.99,0.30811188811188817,0
1887,7,0.5,0.2937062937062937,0
1887,7,0.7,0.3594405594405594,0
1887,7,0.9,0.3314685314685314,0
1887,7,0.95,0.2601398601398602,0
1887,7,0.99,0.1997202797202797,0
323,7,0.5,0.2972027972027972,0
323,7,0.7,0.42447552447552456,0
323,7,0.9,0.555944055944056,0
323,7,0.95,0.49580419580419577,0
323,7,0.99,0.4795804195804196,0
2930,2,0.5,0.038461538461538464,0
2930,2,0.7,0.05384615384615384,0
2930,2,0.9,0.06923076923076923,0
2930,2,0.95,0.04615384615384619,0
2930,2,0.99,0.009230769230769239,0
277,1,0.5,0.46503496503496505,0
277,1,0.7,0.43916083916083903,0
277,1,0.9,0.43076923076923085,0
277,1,0.95,0.3597902097902098,0
277,1,0.99,0.2127272727272727,0
2564,7,0.5,0.8846153846153846,0
2564,7,0.7,0.9993006993006991,0
2564,7,0.9,0.9678321678321679,0
2564,7,0.95,0.9353146853146853,0
2564,7,0.99,0.8685314685314686,0
1963,1,0.5,0.36013986013986016,0
1963,1,0.7,0.29650349650349656,0
1963,1,0.9,0.22447552447552443,0
1963,1,0.95,0.1737762237762238,0
1963,1,0.99,0.08167832167832167,0
1278,7,0.5,0.6538461538461539,0
1278,7,0.7,0.6027972027972027,0
1278,7,0.9,0.5972027972027972,0
1278,7,0.95,0.5958041958041957,0
1278,7,0.99,0.5946853146853146,0
1631,7,0.5,3.2867132867132867,0
1631,7,0.7,4.5986013986013985,0
1631,7,0.9,5.910489510489511,0
1631,7,0.95,6.235314685314685,0
1631,7,0.99,5.629440559440559,0
1465,1,0.5,0.16433566433566432,0
1465,1,0.7,0.23006993006993,0
1465,1,0.9,0.12307692307692306,0
1465,1,0.95,0.08951048951048954,0
1465,1,0.99,0.06265734265734266,0
502,7,0.5,0.3741258741258741,0
502,7,0.7,0.313986013986014,0
502,7,0.9,0.23496503496503493,0
502,7,0.95,0.16993006993006995,0
502,7,0.99,0.1179020979020979,0
918,2,0.5,1.1538461538461537,0
918,2,0.7,1.2615384615384613,0
918,2,0.9,1.2692307692307692,0
918,2,0.95,1.1604895104895105,0
918,2,0.99,0.9423776223776223,0
977,1,0.5,0.5104895104895105,0
977,1,0.7,0.5776223776223776,0
977,1,0.9,0.4090909090909091,0
977,1,0.95,0.3758741258741259,0
977,1,0.99,0.34930069930069924,0
1974,7,0.5,0.46853146853146854,0
1974,7,0.7,0.5552447552447551,0
1974,7,0.9,0.30839160839160834,0
1974,7,0.95,0.28006993006993003,0
1974,7,0.99,0.25741258741258743,0
760,7,0.5,1.0174825174825175,0
760,7,0.7,1.2272727272727273,0
760,7,0.9,1.0608391608391607,0
760,7,0.95,1.069230769230769,0
760,7,0.99,1.0534965034965036,0
235,2,0.5,0.21328671328671328,0
235,2,0.7,0.36013986013986016,0
235,2,0.9,0.24125874125874125,0
235,2,0.95,0.19090909090909094,0
235,2,0.99,0.08307692307692308,0
112,1,0.5,0.20279720279720279,0
112,1,0.7,0.28391608391608386,0
112,1,0.9,0.16433566433566435,0
112,1,0.95,0.13461538461538466,0
112,1,0.99,0.11083916083916084,0
1000,7,0.5,0.2692307692307692,0
1000,7,0.7,0.31328671328671326,0
1000,7,0.9,0.22097902097902095,0
1000,7,0.95,0.1979020979020979,0
1000,7,0.99,0.17944055944055942,0
575,7,0.5,0.038461538461538464,0
575,7,0.7,0.05384615384615384,0
575,7,0.9,0.09930069930069926,0
575,7,0.95,0.05314685314685318,0
575,7,0.99,0.016223776223776232,0
1377,7,0.5,0.2202797202797203,0
1377,7,0.7,0.2566433566433567,0
1377,7,0.9,0.13286713286713286,0
1377,7,0.95,0.10489510489510491,0
1377,7,0.99,0.08251748251748252,0
762,7,0.5,0.36013986013986016,0
762,7,0.7,0.4195804195804196,0
762,7,0.9,0.3636363636363637,0
762,7,0.95,0.26573426573426584,0
762,7,0.99,0.16664335664335664,0
1223,1,0.5,0.5384615384615384,0
1223,1,0.7,0.6146853146853145,0
1223,1,0.9,0.3979020979020979,0
1223,1,0.95,0.36678321678321685,0
1223,1,0.99,0.3418881118881119,0
811,5,0.5,0.2727272727272727,0
811,5,0.7,0.38391608391608384,0
811,5,0.9,0.25524475524475526,0
811,5,0.95,0.23251748251748253,0
811,5,0.99,0.21433566433566434,0
